# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# Bands for all spins
# E_F               =    -4.2654
# k_min, k_max      =     0.0000    5.3392
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     15     2   701
# Using min_band, max_band =      1    15
# Total number of bands =     15
#
#        k            E[eV]
# --------------------------------------------------------------------------

      1.679107     -7.775900  1
      1.687319     -7.800600  1
      1.695530     -7.824100  1
      1.703742     -7.846400  1
      1.711954     -7.867400  1
      1.720166     -7.887100  1
      1.728378     -7.905400  1
      1.736590     -7.922400  1
      1.744801     -7.938000  1
      1.753013     -7.952200  1
      1.761225     -7.964900  1
      1.769437     -7.976200  1
      1.777649     -7.986000  1
      1.785860     -7.994300  1
      1.794072     -8.001100  1
      1.802284     -8.006400  1
      1.810496     -8.010200  1
      1.818708     -8.012500  1
      1.826919     -8.013300  1
      1.832726     -8.013900  1
      1.838533     -8.015700  1
      1.844339     -8.018700  1
      1.850146     -8.022900  1
      1.855953     -8.028400  1
      1.861759     -8.035100  1
      1.867566     -8.043000  1
      1.873373     -8.052200  1
      1.879179     -8.062600  1
      1.884986     -8.074400  1
      1.890792     -8.087400  1
      1.896599     -8.101700  1
      1.902406     -8.117300  1
      1.908212     -8.134200  1
      1.914019     -8.152400  1
      1.919826     -8.172000  1
      1.925632     -8.192900  1
      1.931439     -8.215200  1
      1.937245     -8.238800  1
      1.943052     -8.263700  1
      1.948859     -8.289900  1
      1.954665     -8.317400  1
      1.960472     -8.346200  1
      1.966279     -8.376200  1
      1.972085     -8.407400  1
      1.977892     -8.439700  1
      1.983699     -8.473200  1
      1.989505     -8.507700  1
      1.995312     -8.543300  1
      2.001118     -8.579700  1
      2.006925     -8.617100  1
      2.012732     -8.655200  1
      2.018538     -8.694100  1
      2.024345     -8.733600  1
      2.030152     -8.773700  1
      2.035958     -8.814300  1
      2.041765     -8.855400  1
      2.047571     -8.896800  1
      2.053378     -8.938500  1
      2.059185     -8.980500  1
      2.064991     -9.022600  1
      2.070798     -9.064800  1
      2.076605     -9.107000  1
      2.082411     -9.149200  1
